Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
30,3.00229E+13,36,176,0,27,20,168,1,0,0,5,78,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,18,4,175,6,340,0,0,0,1,0,30,42,1,1,0,0,0,0,0,0,10,7,1,1945,2,15,14,5,1,1,5,1,4
30,3.00419E+13,36,44,1,28,13,176,1,1,0,6,159,0,3,19,0,0,0,0,1,36,0,0,0,0,1,0,2,2,0,0,0,0,0,14,7,314,3,194,0,0,0,2,1,49,18,7,10,1,2,0,0,6,0,3,7,3,1778,15,118,14,3,2,0,2,1,0
30,4.97003E+14,46,244,4,28,18,240,0,3,0,4,69,0,5,41,0,0,0,0,1,28,0,1,0,0,1,1,4,3,0,0,0,0,0,30,4,190,6,366,1,0,0,0,0,33,22,6,26,1,8,0,1,4,2,13,10,0,2127,11,94,13,6,1,0,7,4,1
30,3.00772E+13,34,101,1,20,16,146,1,0,0,3,64,0,4,56,0,2,41,1,1,43,0,0,0,0,2,1,3,3,0,0,0,0,0,24,2,83,5,308,0,0,0,3,2,46,28,10,62,7,54,0,3,0,0,4,8,1,1616,7,60,12,5,3,0,5,2,1
31,6.69003E+14,30,144,2,41,30,447,3,1,0,2,115,1,2,-2,0,0,0,0,2,5,0,0,0,0,2,2,6,6,0,0,0,0,0,48,1,36,9,566,0,3,0,2,0,48,22,8,25,3,15,3,0,1,0,10,19,0,1824,8,60,10,3,3,3,6,4,2
31,2.57003E+14,24,77,0,39,21,408,5,0,0,5,142,0,1,9,0,0,0,0,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,7,261,8,474,0,0,0,2,1,25,56,7,20,1,9,1,0,2,0,3,14,0,1688,11,100,14,3,2,1,4,2,2
31,3.10008E+13,26,63,0,41,16,191,1,1,0,4,102,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,358,2,132,0,0,0,0,0,37,40,7,16,1,2,2,0,0,0,3,10,1,1584,11,98,14,2,3,1,1,1,0
31,6.97003E+14,31,163,1,27,17,271,4,1,0,5,110,0,3,10,0,1,85,1,0,0,0,0,0,0,2,2,6,5,0,0,0,0,0,47,4,174,9,583,0,0,0,3,2,61,10,9,32,2,9,2,2,6,0,5,10,1,1667,7,52,12,5,0,0,3,2,1
31,3.70031E+13,45,221,4,37,24,274,2,1,0,3,145,0,1,6,0,1,1,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,4,164,8,494,0,0,0,1,0,53,23,7,46,3,32,3,2,4,0,12,10,6,2307,5,45,13,5,2,0,6,5,1
31,3.10235E+13,34,133,1,27,12,224,1,0,0,6,145,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,20,7,262,4,251,0,0,0,2,0,50,20,9,51,6,41,0,2,3,0,6,7,0,1720,10,92,13,2,1,1,4,1,2
31,3.10433E+13,22,45,1,34,12,254,1,0,0,6,122,0,0,0,0,0,0,0,2,69,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,239,4,265,0,0,0,1,0,55,24,6,10,0,0,1,1,0,0,3,9,1,1367,6,40,13,4,1,0,1,1,0
31,2.04003E+14,30,292,4,27,19,297,3,1,0,4,80,0,4,44,1,0,0,0,1,50,1,0,0,0,1,0,9,9,0,0,0,0,0,63,1,35,10,630,0,0,0,2,2,45,15,4,12,1,5,4,1,2,1,11,11,1,1663,7,45,9,4,2,1,4,4,0
31,6.48003E+14,36,76,4,27,23,329,0,0,0,4,54,0,1,38,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,1,33,4,137,5,333,2,0,0,0,0,44,23,4,18,2,16,2,0,4,0,7,10,0,1943,1,5,16,10,1,0,5,4,1
31,7.16003E+14,35,187,3,30,23,405,5,1,0,2,53,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,121,9,562,0,0,0,1,0,60,20,4,11,1,6,3,2,5,0,8,19,1,1911,9,63,9,5,1,1,5,5,0
31,4.30003E+14,27,83,1,34,18,313,5,2,0,3,63,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,42,5,211,7,449,0,0,0,0,0,67,29,9,54,4,33,1,2,2,0,7,11,4,1656,4,24,11,6,0,0,3,3,0
31,3.10365E+13,35,148,2,39,17,227,1,1,0,6,95,0,0,0,0,0,0,0,1,28,0,0,0,0,4,3,3,3,0,0,0,0,0,30,5,207,7,385,1,0,0,1,0,37,48,7,19,2,12,1,0,3,0,11,10,3,1833,4,30,15,5,1,1,5,3,1
31,3.10196E+13,20,81,0,36,15,202,1,0,0,4,57,0,2,19,0,0,0,0,2,68,1,0,0,0,3,2,2,2,0,0,0,0,0,20,7,251,4,237,1,0,0,3,1,44,46,4,25,2,22,1,0,2,1,3,7,0,1325,4,25,13,0,3,1,2,0,2
37,3.66004E+14,52,301,2,27,17,255,2,0,0,4,72,0,2,-6,0,0,0,0,1,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,2,82,7,459,0,0,0,3,2,42,28,7,21,3,14,11,1,3,0,17,9,1,1717,8,87,13,8,0,0,5,3,1
37,4.30004E+14,59,390,5,24,11,199,1,0,0,5,105,0,3,7,0,0,0,0,2,20,1,0,0,0,0,0,7,7,0,0,0,0,0,49,5,144,8,543,0,1,0,2,0,31,44,4,7,1,2,10,0,3,0,18,8,3,1863,5,40,13,6,2,1,4,4,0
37,7.68004E+14,41,100,0,33,17,300,4,1,0,6,102,0,2,24,0,0,0,0,5,59,1,0,0,0,2,2,5,5,0,0,0,0,0,41,5,220,8,511,1,1,0,1,0,51,22,5,31,3,18,8,1,3,0,7,12,1,1635,5,37,18,9,1,0,3,3,0
37,4.70037E+13,34,254,2,29,21,306,5,1,0,7,169,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,1,54,2,87,9,538,0,1,0,2,1,47,34,7,51,3,40,6,2,4,0,10,11,0,1444,9,86,10,4,2,0,3,2,1
37,3.70694E+13,48,224,1,35,20,235,1,0,0,4,140,0,2,9,0,0,0,0,0,0,0,0,0,0,5,4,2,2,0,0,1,0,0,26,6,255,7,455,0,0,0,2,0,37,26,3,7,0,0,5,0,7,1,11,13,0,2086,3,35,17,6,0,0,5,2,3
37,3.70031E+13,35,242,3,29,15,133,0,0,0,8,174,0,1,15,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,0,0,0,0,23,7,273,5,343,2,0,0,4,3,61,20,4,14,1,8,2,0,5,0,9,5,1,1293,8,56,14,4,1,0,4,2,1
37,3.34004E+14,49,220,1,25,11,95,0,1,0,3,21,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,2,2,0,0,0,0,0,14,7,250,3,134,0,0,0,0,0,39,30,6,14,1,7,4,0,4,1,12,4,0,1645,10,76,18,6,4,2,1,1,0
37,3.70365E+13,41,112,0,20,11,81,1,1,0,4,85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,278,3,107,0,0,0,3,2,27,50,9,39,3,22,3,1,3,0,9,5,1,1729,7,64,13,4,0,0,2,1,1
37,4.33004E+14,43,175,1,24,13,226,2,0,0,3,81,0,2,1,0,0,0,0,2,58,1,0,0,0,1,1,4,4,0,0,1,1,0,33,7,286,6,373,1,0,0,2,1,44,26,8,34,3,22,7,3,4,1,8,9,1,1604,6,43,15,5,1,0,2,1,1
37,2.44004E+14,39,282,5,30,27,373,4,0,0,4,98,0,5,24,0,0,0,0,1,3,0,0,0,0,0,0,9,9,0,0,0,0,0,63,2,91,10,635,1,0,0,3,2,36,16,6,38,2,21,5,0,2,0,13,16,1,1908,7,55,8,6,0,0,5,5,0
37,3.70257E+13,38,115,0,28,20,238,2,2,0,6,222,1,2,27,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,177,5,284,0,0,0,1,0,27,40,6,30,2,20,0,0,2,0,8,10,0,1847,9,60,13,5,2,1,2,1,1
37,8.00372E+12,32,151,1,27,15,181,2,1,0,4,99,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,21,8,320,3,204,0,2,1,2,1,43,24,6,17,3,7,10,0,3,0,9,5,1,1573,8,68,12,4,0,0,1,1,0
37,5.09004E+14,39,190,3,33,20,235,1,2,0,5,125,0,0,0,0,0,0,0,5,103,1,0,0,0,1,1,5,5,0,0,0,0,0,38,6,253,6,396,1,0,0,3,2,71,14,6,23,3,19,0,1,6,1,7,11,0,2449,12,140,13,4,1,0,4,3,1
47,4.97005E+14,24,169,1,35,15,140,0,1,0,4,67,0,2,9,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,7,309,3,194,0,0,0,1,1,34,68,6,17,0,0,0,1,4,0,8,5,3,1362,4,30,13,2,2,2,3,0,1
47,4.69005E+14,26,13,0,34,15,114,1,1,0,4,95,0,3,30,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,16,6,244,6,395,1,0,0,3,2,33,38,11,38,3,18,1,4,2,2,2,5,2,1613,4,32,16,4,2,1,3,1,1
47,4.70725E+13,28,121,1,35,19,254,1,4,0,4,101,0,4,17,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,4,172,4,262,1,0,0,1,0,42,34,4,17,1,10,0,3,3,0,6,11,3,1596,6,46,14,8,0,0,3,1,1
47,4.70037E+13,44,146,2,30,18,114,1,0,0,8,145,0,0,0,0,0,0,0,1,21,0,0,0,0,3,3,3,3,0,0,0,0,0,30,4,165,8,495,0,0,0,2,2,42,20,4,9,0,0,1,1,1,0,10,6,3,2156,4,23,15,5,2,0,5,2,3
47,7.09005E+14,38,76,1,41,25,234,2,1,0,4,87,0,2,-1,0,0,0,0,1,57,0,0,0,0,3,3,2,1,1,1,0,0,0,30,5,181,7,432,0,1,0,2,0,29,46,6,20,1,11,0,1,1,0,8,12,3,1968,4,59,16,7,1,1,5,3,2
47,4.7069E+13,23,53,0,37,22,237,2,2,0,4,105,0,1,0,0,0,0,1,0,0,0,1,48,0,0,0,2,1,0,0,0,0,0,19,5,181,3,152,0,1,0,3,3,56,12,6,6,0,0,0,1,2,1,3,11,1,1364,8,67,13,6,1,1,1,1,0
47,7.10047E+13,42,273,2,30,10,131,0,1,0,5,132,0,1,9,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,167,4,236,0,0,0,0,0,30,42,9,27,2,11,0,0,4,0,13,5,0,1794,6,54,16,4,5,3,3,1,1
47,4.70204E+13,57,463,4,10,2,1,0,1,0,5,59,0,4,28,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,1,29,4,154,5,302,0,0,0,3,2,29,30,4,12,1,8,8,0,3,1,18,1,0,2032,5,40,12,4,1,0,2,1,0
47,5.19005E+14,38,169,1,9,6,78,1,1,0,5,108,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,140,4,252,1,0,0,0,0,37,32,5,18,2,8,1,0,1,0,6,3,2,1630,9,91,11,4,1,0,2,1,1
47,4.70503E+13,40,149,1,19,11,134,1,0,0,3,58,0,1,-2,0,0,0,0,1,13,0,0,0,0,2,2,2,2,0,0,0,0,0,20,3,99,6,369,0,0,0,3,1,27,46,8,32,2,15,0,1,0,0,7,7,0,1858,9,37,14,7,2,1,4,2,2
47,1.29005E+14,35,126,0,17,10,105,0,1,0,6,118,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,152,2,133,0,0,0,3,1,29,66,3,7,1,3,1,1,0,0,7,5,1,1575,0,0,11,2,2,0,3,0,1
47,4.70774E+13,41,155,1,16,7,71,0,1,0,3,50,0,3,102,1,0,0,0,4,36,0,0,0,0,3,3,1,1,1,0,0,0,0,22,8,332,6,367,0,1,0,0,0,40,52,4,9,1,6,4,1,7,0,6,4,0,1742,3,26,14,3,0,0,2,1,1
51,5.10749E+13,37,197,1,25,16,169,2,0,0,3,78,0,1,12,0,0,0,0,3,2,0,0,0,0,3,1,3,3,0,0,0,0,0,24,3,145,5,324,1,1,0,1,1,39,20,5,25,3,19,2,1,1,0,13,4,1,1809,10,90,13,5,1,1,4,1,1
51,1.64005E+14,21,147,3,27,17,119,0,1,1,5,136,0,3,25,0,0,0,0,0,0,0,1,22,0,0,0,2,2,1,1,0,0,0,22,6,279,4,208,0,0,0,3,2,44,50,4,15,3,13,6,1,2,1,5,6,0,1216,2,37,10,4,0,0,2,2,0
51,5.08005E+14,33,283,4,25,16,284,4,0,0,4,122,0,2,31,0,0,0,0,2,91,2,0,0,0,0,0,9,8,1,0,0,0,0,68,1,53,11,701,1,0,0,2,1,37,64,6,19,2,10,7,2,1,0,11,11,3,1262,6,54,9,5,3,0,5,4,0
51,3.31005E+14,45,158,4,27,20,216,0,0,0,1,17,0,2,2,0,0,0,0,2,0,0,2,-18,0,1,1,4,4,0,0,0,0,0,31,6,296,7,437,0,0,0,2,1,31,45,3,4,0,0,1,2,7,3,8,9,3,1839,11,91,14,3,0,0,4,2,1
51,5.10522E+13,17,6,0,43,23,262,1,2,0,8,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,377,2,134,0,0,0,1,0,55,28,5,19,1,10,0,0,2,0,1,7,2,1647,11,79,16,3,3,2,1,1,0
51,5.10311E+13,21,89,0,46,26,275,1,3,0,5,77,0,0,0,0,0,0,0,1,19,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,179,3,164,0,0,0,2,0,55,40,4,12,1,6,4,1,1,0,5,13,0,1436,8,85,14,5,1,0,1,1,0
51,5.21005E+14,19,43,0,39,24,241,1,1,0,3,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,5,205,2,87,0,0,0,0,0,38,54,3,12,2,11,4,1,3,0,2,12,1,1295,8,48,13,5,1,0,1,1,0
51,4.63005E+14,32,54,0,38,19,222,0,2,0,2,53,0,4,101,0,0,0,0,1,45,1,0,0,0,2,1,1,1,0,0,0,0,0,10,6,175,3,196,0,0,0,2,1,34,32,6,13,0,0,2,1,2,0,3,11,4,1808,4,25,16,5,2,1,3,0,0
51,5.10434E+13,28,38,2,43,32,427,3,0,0,6,132,0,2,24,0,0,0,0,0,0,0,0,0,0,2,2,5,4,0,0,0,0,0,40,4,201,9,569,2,0,0,0,0,38,32,6,49,4,47,0,0,6,0,4,15,1,2031,8,65,15,8,1,1,6,4,2
51,7.03005E+14,28,6,1,45,28,240,1,3,0,5,104,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,286,4,271,2,0,0,1,0,44,30,3,8,0,0,6,1,6,0,5,10,1,1971,8,73,17,6,2,1,3,2,0
51,5.10697E+13,26,82,0,38,24,215,0,3,0,7,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,194,2,112,0,0,0,0,0,47,38,3,19,1,12,0,1,1,1,7,8,3,1624,12,100,13,2,3,1,5,0,1
51,7.00005E+14,39,104,1,35,22,238,0,1,0,5,97,0,3,1,0,1,6,0,1,54,0,0,0,0,3,2,1,1,0,0,0,0,0,13,3,127,4,277,0,0,0,3,1,50,12,2,8,1,5,0,1,1,0,10,9,0,1790,7,44,17,8,3,1,5,1,2
66,5.29007E+14,59,164,1,30,19,197,1,0,0,3,91,0,2,19,0,0,0,0,1,11,0,0,0,0,3,1,0,0,2,1,0,0,1,19,3,131,4,249,0,0,0,4,3,21,22,5,25,1,7,0,2,2,0,8,12,2,2552,6,63,20,10,4,2,5,2,1
66,4.14007E+14,29,127,3,30,18,314,4,1,0,1,38,0,5,43,0,0,0,0,4,23,0,0,0,0,0,0,7,6,0,0,0,0,0,48,5,228,8,460,0,1,0,0,0,44,30,8,23,1,8,0,0,5,1,6,11,0,1507,5,49,10,5,0,0,6,5,0
66,6.60096E+13,29,299,2,26,18,181,3,0,0,7,257,0,3,42,0,0,0,0,2,35,1,0,0,0,3,3,6,6,0,0,0,0,0,51,3,143,10,634,0,0,0,2,1,52,10,7,17,2,9,0,0,3,0,8,7,0,1668,8,82,9,2,1,0,5,2,3
66,6.60071E+13,35,267,5,25,19,262,2,0,1,3,72,0,0,0,0,0,0,0,2,19,0,0,0,0,1,0,6,5,1,1,0,0,0,49,4,145,8,512,1,1,0,0,0,37,38,5,18,1,8,3,0,3,0,10,12,1,1491,9,85,10,3,2,1,6,4,0
66,1.08007E+14,33,101,1,31,22,285,3,1,0,3,28,0,4,46,0,0,0,0,0,0,0,1,5,0,2,2,4,4,0,0,0,0,0,34,3,141,7,430,1,0,0,1,0,30,28,8,21,1,3,0,0,5,1,6,13,2,1837,9,61,10,4,1,0,6,3,2
66,6.60719E+13,44,193,0,32,22,187,3,0,1,4,63,0,5,17,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,28,6,240,6,322,0,0,0,2,2,29,28,13,38,4,23,2,1,2,0,14,8,3,2107,3,24,15,5,2,2,5,3,2
66,6.60277E+13,40,193,1,32,20,279,5,0,0,2,63,0,1,15,0,1,2,0,3,39,0,0,0,0,5,4,6,6,0,0,0,0,0,54,2,104,12,765,0,0,0,6,0,52,4,4,10,1,2,5,3,7,0,12,10,2,1890,6,78,13,3,3,3,7,3,4
66,6.30007E+14,32,140,2,39,25,290,3,0,0,2,44,0,2,26,0,0,0,0,1,27,1,0,0,0,1,1,6,6,0,0,0,0,0,45,5,217,8,494,1,0,0,2,1,39,22,9,34,2,12,0,1,5,0,8,15,3,1807,2,20,14,7,0,0,5,3,1
66,6.60366E+13,34,153,2,41,28,354,3,1,1,2,26,0,4,83,0,0,0,0,1,0,0,0,0,0,5,3,4,4,1,1,0,0,0,45,2,79,9,550,0,0,0,0,0,27,56,5,22,2,16,3,0,1,0,6,17,2,1981,8,63,12,5,0,0,7,3,3
66,2.95007E+14,26,148,1,33,23,310,6,0,1,3,130,1,1,13,0,0,0,0,5,73,1,0,0,0,0,0,7,7,2,1,0,0,0,63,5,206,10,581,2,0,0,0,0,39,54,6,13,1,3,0,1,4,1,6,16,1,1386,5,28,7,2,0,0,6,6,0
66,6.60731E+13,43,323,6,30,16,249,1,0,0,4,92,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,3,152,9,542,1,0,0,1,0,47,28,13,45,4,25,4,0,4,0,16,9,1,1892,9,83,11,4,3,3,7,6,0
66,4.66007E+14,33,165,0,34,17,262,5,0,0,6,175,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,0,0,0,0,44,4,143,8,486,0,0,0,1,1,46,20,9,45,2,21,0,1,1,0,9,11,2,1701,3,40,14,7,1,1,5,4,1
66,4.72007E+14,39,256,5,35,23,288,1,0,0,1,39,0,2,39,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,129,7,452,1,0,0,2,2,29,46,5,20,1,7,0,1,4,0,11,13,2,1779,7,46,11,3,3,3,6,4,0
66,6.60698E+13,32,77,1,40,24,240,0,0,0,3,54,0,4,41,0,0,0,0,3,66,1,0,0,0,2,1,2,2,0,0,0,0,0,17,8,355,4,265,0,0,0,1,1,42,14,2,11,2,11,0,1,6,0,3,12,1,2083,7,70,18,6,2,2,3,1,1
67,5.00007E+14,38,236,4,22,15,205,2,0,0,1,26,0,4,129,1,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,1,54,5,247,9,558,1,0,0,1,0,54,10,9,16,0,0,0,0,1,0,10,9,2,1728,3,20,11,4,1,0,7,5,1
67,3.31007E+14,37,126,1,29,15,223,3,1,0,2,49,0,3,13,0,0,0,0,2,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,6,243,7,467,0,1,0,0,0,49,8,7,17,1,5,0,0,0,0,8,7,1,1799,5,77,17,7,0,0,5,3,2
67,6.70147E+13,28,29,0,21,5,25,1,3,0,8,169,0,1,8,0,0,0,0,2,19,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,391,2,89,0,1,0,2,1,46,38,11,24,2,7,3,1,0,0,2,1,1,1549,3,22,12,1,1,0,1,1,0
67,7.49007E+14,45,170,0,29,18,228,3,1,0,2,45,0,1,-3,0,0,0,0,1,-3,0,0,0,0,2,2,3,3,0,0,0,0,0,27,6,260,5,326,0,0,0,0,0,51,16,6,24,0,0,0,2,2,0,10,10,1,2012,7,70,14,5,0,0,4,2,2
67,2.34007E+14,39,196,2,21,12,203,2,0,0,3,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,4,157,5,204,0,0,0,3,2,51,18,3,15,1,10,0,1,0,0,9,9,2,1697,4,15,12,6,0,0,2,2,0
67,6.70742E+13,29,45,0,28,11,118,2,2,0,4,77,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,9,350,3,202,2,1,0,1,1,28,52,7,29,4,22,1,1,1,0,3,5,2,1573,6,42,13,1,2,2,1,1,0
67,4.90007E+14,43,293,5,25,13,187,2,0,0,5,87,0,0,0,0,0,0,0,2,39,0,0,0,0,1,1,7,7,0,0,0,0,0,52,5,194,8,508,0,0,0,0,0,58,16,6,25,2,17,0,2,7,0,11,9,0,1852,4,45,14,6,2,2,6,5,1
67,6.70513E+13,29,70,1,35,17,279,1,3,0,5,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,16,5,210,3,170,0,0,0,3,2,34,50,4,21,1,15,3,0,5,0,3,12,1,1632,6,45,13,6,1,1,3,2,0
67,1.29007E+14,33,150,2,28,18,262,1,0,0,2,34,0,1,0,0,0,0,0,2,37,1,0,0,0,1,1,4,4,0,0,0,0,0,31,6,269,6,396,2,1,0,0,0,49,16,4,9,1,2,0,0,0,0,5,13,0,1779,3,25,11,4,0,0,3,2,1
67,6.70746E+13,45,156,1,26,12,147,1,2,0,3,56,0,1,9,0,0,0,0,1,10,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,266,3,200,0,0,0,0,0,40,22,4,25,1,11,0,0,7,0,7,7,4,2048,10,85,15,4,2,2,3,2,0
67,4.57007E+14,30,97,0,30,12,101,1,5,0,5,108,0,1,9,0,0,0,0,3,13,0,0,0,0,2,2,1,1,0,0,0,0,0,13,7,324,3,200,1,0,0,2,1,45,34,6,12,0,0,0,1,1,0,7,3,2,1568,3,20,13,0,0,0,3,1,2
67,6.70392E+13,47,126,0,23,14,227,1,0,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,0,19,4,163,5,298,1,0,0,2,0,31,34,6,35,4,32,0,0,5,0,7,9,4,2093,6,65,15,4,1,0,4,0,3
67,6.70657E+13,30,94,1,33,14,218,1,1,0,2,49,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,2,1,0,0,0,0,0,13,6,208,3,134,0,0,0,3,1,30,44,5,17,1,10,0,1,2,0,9,8,1,1537,4,30,12,4,1,0,2,1,0
71,7.16007E+14,28,50,1,44,32,339,2,1,0,3,61,0,2,4,0,0,0,0,2,77,1,0,0,0,1,1,4,4,0,0,0,0,0,31,5,188,6,315,1,0,0,2,0,38,28,9,28,2,13,7,1,1,0,5,15,1,2079,6,49,13,4,3,3,3,2,1
71,7.10434E+13,29,114,1,46,29,206,1,0,0,6,137,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,9,336,5,296,0,1,0,2,0,45,32,4,27,1,17,0,2,2,0,6,11,0,2003,8,99,18,6,1,0,4,2,2
71,7.10388E+13,20,10,0,62,43,383,1,0,0,4,75,0,1,-1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,10,5,194,3,199,0,0,0,1,1,21,50,4,7,2,2,0,0,2,0,3,20,0,1896,2,25,21,11,1,0,4,0,1
71,6.60071E+13,33,93,1,42,21,189,1,2,0,6,113,0,2,16,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,6,219,3,199,0,0,0,2,1,32,34,2,15,0,0,1,0,2,0,7,8,3,2051,8,75,19,8,3,2,3,2,0
71,5.19007E+14,33,84,2,53,28,390,2,0,0,6,111,0,2,71,0,1,-7,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,3,131,8,524,3,1,0,2,1,22,34,1,1,0,0,2,1,0,0,6,18,2,2050,6,65,16,7,3,0,8,4,3
71,7.10331E+13,29,43,1,64,44,505,4,1,0,5,69,0,3,18,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,0,0,0,0,36,5,209,7,414,1,1,0,2,0,31,22,4,12,2,10,1,0,2,0,4,21,0,2270,5,42,19,8,4,3,8,4,1
71,7.10047E+13,24,79,1,41,28,376,3,0,0,4,83,0,2,6,0,0,0,0,1,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,6,193,6,365,1,0,0,0,0,28,46,6,22,1,2,4,0,6,0,6,17,1,1806,7,55,12,4,0,0,4,1,1
71,1.29007E+14,20,20,0,57,36,343,1,1,0,3,61,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,179,3,177,0,0,0,1,1,42,34,2,13,2,13,1,0,2,0,5,16,3,1843,4,30,17,9,1,0,5,0,1
71,7.10086E+13,25,48,3,41,22,313,1,1,0,5,74,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,30,4,132,6,393,1,0,0,1,1,40,34,4,21,2,17,2,1,3,2,3,14,3,1554,8,65,14,7,1,0,6,4,1
71,7.10414E+13,34,146,2,35,22,203,3,0,0,3,60,0,4,13,0,1,4,0,3,60,0,0,0,0,2,0,5,5,0,0,0,0,0,35,5,203,6,382,0,0,0,2,2,41,36,7,39,6,38,3,3,2,0,9,8,1,1723,6,50,16,6,1,0,7,4,0
71,5.00712E+12,33,136,2,32,23,338,2,0,0,6,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,36,3,96,6,372,0,1,0,1,0,29,46,4,14,1,4,5,2,1,0,4,15,2,1863,2,25,14,10,1,0,6,4,0
71,7.09007E+14,28,152,3,31,19,137,2,0,0,4,80,0,3,44,0,0,0,0,2,4,0,0,0,0,1,1,5,5,0,0,0,0,0,38,4,152,7,441,0,0,0,1,1,34,54,3,6,1,2,2,2,1,2,8,7,2,1502,4,26,11,5,1,0,7,5,1
71,7.10295E+13,24,150,2,48,34,388,4,1,0,7,137,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,42,3,102,7,451,0,0,0,1,0,38,26,4,7,1,2,0,0,1,0,6,18,3,1764,5,35,14,8,1,0,4,3,0
